,trackAppearanceCount,artistAppearanceCount,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
2232,8,256,200,spotify:track:36K05kVkROaAvURHCGJyYb,"BNXN fka Buju, Olamide",Modupe,T.Y.E. / EMPIRE,23,170,9,16904,2022-10-20,42,2022,2022-10-20,1666224000.0,2022-10-01,1,BNXN fka Buju,0
2233,0,28,199,spotify:track:5Nd18oKcUWiKo9TEW8RXh0,"BNXN fka Buju, The Cavemen.",Ogechukwu (feat. The Cavemen.),T.Y.E. / EMPIRE,199,-1,1,9326,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,2,BNXN fka Buju,0
2234,0,146,144,spotify:track:6u1Hciw2SSywNhnrjvZPhp,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,144,-1,1,19072,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,BNXN fka Buju,0
2235,1,147,12,spotify:track:6u1Hciw2SSywNhnrjvZPhp,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,12,144,2,107342,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,1,BNXN fka Buju,0
2236,2,151,19,spotify:track:6u1Hciw2SSywNhnrjvZPhp,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,12,12,3,80885,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,1,BNXN fka Buju,0
2237,3,155,35,spotify:track:6u1Hciw2SSywNhnrjvZPhp,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,12,19,4,64674,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,1,BNXN fka Buju,0
2238,4,159,27,spotify:track:6u1Hciw2SSywNhnrjvZPhp,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,12,35,5,60663,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,BNXN fka Buju,0
2239,5,163,15,spotify:track:0mb1o4mFhrcPHivtlVNCGD,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,12,27,6,102440,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,1,BNXN fka Buju,0
2240,6,176,11,spotify:track:0mb1o4mFhrcPHivtlVNCGD,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,11,15,7,134471,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,1,BNXN fka Buju,0
2241,7,187,19,spotify:track:0mb1o4mFhrcPHivtlVNCGD,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,11,11,8,92333,2022-09-08,36,2022,2022-09-08,1662595200.0,2022-09-01,1,BNXN fka Buju,0
2242,8,198,36,spotify:track:0mb1o4mFhrcPHivtlVNCGD,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,11,19,9,71914,2022-09-15,37,2022,2022-09-15,1663200000.0,2022-09-01,1,BNXN fka Buju,0
2243,9,210,39,spotify:track:0mb1o4mFhrcPHivtlVNCGD,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,11,36,10,67551,2022-09-22,38,2022,2022-09-22,1663804800.0,2022-09-01,1,BNXN fka Buju,0
2244,10,220,42,spotify:track:0mb1o4mFhrcPHivtlVNCGD,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,11,39,11,64069,2022-09-29,39,2022,2022-09-29,1664409600.0,2022-09-01,1,BNXN fka Buju,0
2245,11,231,41,spotify:track:0mb1o4mFhrcPHivtlVNCGD,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,11,42,12,57994,2022-10-06,40,2022,2022-10-06,1665014400.0,2022-10-01,1,BNXN fka Buju,0
2246,12,241,42,spotify:track:0mb1o4mFhrcPHivtlVNCGD,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,11,41,13,56259,2022-10-13,41,2022,2022-10-13,1665619200.0,2022-10-01,1,BNXN fka Buju,0
2247,13,250,50,spotify:track:0mb1o4mFhrcPHivtlVNCGD,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,11,42,14,53837,2022-10-20,42,2022,2022-10-20,1666224000.0,2022-10-01,1,BNXN fka Buju,0
2248,14,258,51,spotify:track:0mb1o4mFhrcPHivtlVNCGD,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,11,50,15,52807,2022-10-27,43,2022,2022-10-27,1666828800.0,2022-10-01,1,BNXN fka Buju,0
2249,15,265,65,spotify:track:0mb1o4mFhrcPHivtlVNCGD,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,11,51,16,48132,2022-11-03,44,2022,2022-11-03,1667433600.0,2022-11-01,1,BNXN fka Buju,0
2250,16,272,79,spotify:track:0mb1o4mFhrcPHivtlVNCGD,"BNXN fka Buju, Wande Coal",Kenkele,T.Y.E. / EMPIRE,11,65,17,45564,2022-11-10,45,2022,2022-11-10,1668038400.0,2022-11-01,1,BNXN fka Buju,0
