main_artist,artist_names,art_dict
Sjava,Mzukulu - Qwabe Twins,"{'Sjava': [' Qwabe Twins', 'Mzukulu ']}"
Sjava,Shwi,{'Sjava': ['Shwi']}
Sjava,Emtee - Lolli Native,"{'Sjava': [' Lolli Native', 'Emtee ']}"
Sjava,A-Reece - K-Shine,"{'Sjava': ['A', 'Reece ', ' K', 'Shine']}"
Sjava,Nontokozo Mkhize,{'Sjava': ['Nontokozo Mkhize']}
Sjava,LaCabra - Lowfeye - Qwellers - Blue Papi - Sastii,"{'Sjava': [' Qwellers ', 'LaCabra ', ' Sastii', ' Blue Papi ', ' Lowfeye ']}"
Sjava,LaCabra - Lowfeye - Qwellers - Blue Pappi - Sastii,"{'Sjava': [' Qwellers ', 'LaCabra ', ' Blue Pappi ', ' Sastii', ' Lowfeye ']}"
Sjava,Saudi - Sampa the Great,"{'Sjava': [' Sampa the Great', 'Saudi ']}"
SjavasDaDeejay,Vyno Keys - TitoM - CowBoii - Mellow & Sleazy - Nobantu Vilakazi,"{'SjavasDaDeejay': [' CowBoii ', ' TitoM ', 'Vyno Keys ', ' Mellow & Sleazy ', ' Nobantu Vilakazi']}"
Ski Mask The Slump God,,{'Ski Mask The Slump God': ['']}
Ski Mask The Slump God,Juice WRLD,{'Ski Mask The Slump God': ['Juice WRLD']}
Skrillex,Justin Bieber - Don Toliver,"{'Skrillex': [' Don Toliver', 'Justin Bieber ']}"
Skweletu,Sne Ntuli - Khuzani,"{'Skweletu': ['Sne Ntuli ', ' Khuzani']}"
Skylar Grey,Mozzy - Eminem - Polo G,"{'Skylar Grey': ['Mozzy ', ' Polo G', ' Eminem ']}"
Slade,Sino Msolo - Yumbs - Tweezy,"{'Slade': ['Sino Msolo ', ' Tweezy', ' Yumbs ']}"
Sleepy Hallow,,{'Sleepy Hallow': ['']}
Sleepy Hallow,Doechii,{'Sleepy Hallow': ['Doechii']}
Sleepy Hallow,Foushe,{'Sleepy Hallow': ['Foushe']}
Sleepy Hallow,347aidan,{'Sleepy Hallow': ['347aidan']}
Slipknot,,{'Slipknot': ['']}
Smash Mouth,,{'Smash Mouth': ['']}
SmeezyOn The Beat,Miniasque Dididado - Tribby WaDi Bhozza - Zoli White Smoke,"{'SmeezyOn The Beat': ['Miniasque Dididado ', ' Tribby WaDi Bhozza ', ' Zoli White Smoke']}"
Smiley,Drake,{'Smiley': ['Drake']}
Smino,J. Cole,{'Smino': ['J. Cole']}
Sminofu,,{'Sminofu': ['']}
Smokepurpp,Murda Beatz,{'Smokepurpp': ['Murda Beatz']}
Smokepurpp,Lil Pump,{'Smokepurpp': ['Lil Pump']}
Sneziey,,{'Sneziey': ['']}
Snoh Aalegra,,{'Snoh Aalegra': ['']}
Snoh Aalegra,Tyler - The Creator,"{'Snoh Aalegra': [' The Creator', 'Tyler ']}"
Snotkop,,{'Snotkop': ['']}
Soa Mattrix,B33Kay SA - Tribal Soul - Cnethemba Gonelo - Sir Trill - Frank Mabeat,"{'Soa Mattrix': [' Cnethemba Gonelo ', ' Tribal Soul ', ' Sir Trill ', 'B33Kay SA ', ' Frank Mabeat']}"
Soa Mattrix,Simmy - Kabza De Small - DJ Maphorisa,"{'Soa Mattrix': [' DJ Maphorisa', ' Kabza De Small ', 'Simmy ']}"
Soa Mattrix,Phila Dlozi - Boohle - Kabza De Small - DJ Maphorisa,"{'Soa Mattrix': [' DJ Maphorisa', ' Boohle ', ' Kabza De Small ', 'Phila Dlozi ']}"
Soa Mattrix,Emotionz DJ - Mashudu - Happy Jazzman,"{'Soa Mattrix': ['Emotionz DJ ', ' Mashudu ', ' Happy Jazzman']}"
Soa Mattrix,Nkosazana Daughter - Mas Musiq - DJ Maphorisa,"{'Soa Mattrix': [' DJ Maphorisa', ' Mas Musiq ', 'Nkosazana Daughter ']}"
Soa Mattrix,Soulful G - Shaun 101,"{'Soa Mattrix': [' Shaun 101', 'Soulful G ']}"
Soa mattrix,Emotionz DJ - Mashudu - Happy Jazzman,"{'Soa mattrix': ['Emotionz DJ ', ' Mashudu ', ' Happy Jazzman']}"
Social House,Lil Yachty,{'Social House': ['Lil Yachty']}
Sofa Reyes,Jason Derulo - De La Ghetto,"{'Sofa Reyes': [' De La Ghetto', 'Jason Derulo ']}"
Sofa Reyes,Rita Ora - Anitta,"{'Sofa Reyes': [' Anitta', 'Rita Ora ']}"
Sofi Tukker,,{'Sofi Tukker': ['']}
Sofia Carson,,{'Sofia Carson': ['']}
Solange,,{'Solange': ['']}
Solly Moholo,,{'Solly Moholo': ['']}
Sonder,,{'Sonder': ['']}
Sonder,Jorja Smith,{'Sonder': ['Jorja Smith']}
Sonwabile,Blxckie,{'Sonwabile': ['Blxckie']}
Sophie Ellis-Bextor,,{'Sophie Ellis-Bextor': ['']}
Soulful G,,{'Soulful G': ['']}
Southside,Travis Scott - Future,"{'Southside': ['Travis Scott ', ' Future']}"
Soweto's Finest,KayGee DaKing - Bizizi,"{""Soweto's Finest"": ['KayGee DaKing ', ' Bizizi']}"
Spirit Of Praise,Dumi Mkokstad,{'Spirit Of Praise': ['Dumi Mkokstad']}
Spirit Of Praise,Pastor M Tshabalala - Spirit of Praise Choir,"{'Spirit Of Praise': ['Pastor M Tshabalala ', ' Spirit of Praise Choir']}"
Spirit Of Praise,Mmatema,{'Spirit Of Praise': ['Mmatema']}
Spirit Of Praise,Ayanda Ntanzi,{'Spirit Of Praise': ['Ayanda Ntanzi']}
Spirit Of Praise,Mpumi Mtsweni,{'Spirit Of Praise': ['Mpumi Mtsweni']}
Spirit Of Praise,Thando - Tshepiso,"{'Spirit Of Praise': [' Tshepiso', 'Thando ']}"
Spoegwolf,,{'Spoegwolf': ['']}
Spoegwolf,Francois van Coke,{'Spoegwolf': ['Francois van Coke']}
SpotemGottem,DaBaby,{'SpotemGottem': ['DaBaby']}
Stakev,Zain SA - Kabza De Small,"{'Stakev': [' Kabza De Small', 'Zain SA ']}"
StarBoi3,Doja Cat,{'StarBoi3': ['Doja Cat']}
Starley,Ryan Riback,{'Starley': ['Ryan Riback']}
StaySolidRocky,,{'StaySolidRocky': ['']}
StaySolidRocky,Lil Uzi Vert,{'StaySolidRocky': ['Lil Uzi Vert']}
Stephen Sanchez,,{'Stephen Sanchez': ['']}
Stephen Sanchez,Em Beihold,{'Stephen Sanchez': ['Em Beihold']}
Steve Aoki,Nicky Romero - Kiiara,"{'Steve Aoki': [' Kiiara', 'Nicky Romero ']}"
Steve Aoki,BTS,{'Steve Aoki': ['BTS']}
Steve Hofmeyr,Demi Lee Moore,{'Steve Hofmeyr': ['Demi Lee Moore']}
Steve Lacy,,{'Steve Lacy': ['']}
Steve Lacy,Foushe,{'Steve Lacy': ['Foushe']}
Stevie Wonder,,{'Stevie Wonder': ['']}
Stillaround,,{'Stillaround': ['']}
Stillaround,B-RAD - Sage17,"{'Stillaround': ['B', 'RAD ', ' Sage17']}"
Stixx,Babalwa M,{'Stixx': ['Babalwa M']}
Stixx,Babalwa M - Boohle,"{'Stixx': [' Boohle', 'Babalwa M ']}"
Stormzy,Burna Boy - Ed Sheeran,"{'Stormzy': ['Burna Boy ', ' Ed Sheeran']}"
Stormzy,,{'Stormzy': ['']}
Stray Kids,,{'Stray Kids': ['']}
Stromae,Pomme - Arcane,"{'Stromae': ['Pomme ', ' Arcane']}"
Sueco,,{'Sueco': ['']}
Summer Walker,,{'Summer Walker': ['']}
Summer Walker,Cardi B,{'Summer Walker': ['Cardi B']}
Summer Walker,Ciara,{'Summer Walker': ['Ciara']}
Summer Walker,Usher,{'Summer Walker': ['Usher']}
Summer Walker,Pharrell Williams - The Neptunes,"{'Summer Walker': [' The Neptunes', 'Pharrell Williams ']}"
Summer Walker,JT - City Girls,"{'Summer Walker': ['JT ', ' City Girls']}"
Summer Walker,Drake,{'Summer Walker': ['Drake']}
Summer Walker,Jhen Aiko,{'Summer Walker': ['Jhen Aiko']}
Summer Walker,PARTYNEXTDOOR,{'Summer Walker': ['PARTYNEXTDOOR']}
Summer Walker,6LACK,{'Summer Walker': ['6LACK']}
Summer Walker,Childish Gambino,{'Summer Walker': ['Childish Gambino']}
Summer Walker,SZA,{'Summer Walker': ['SZA']}
Summer Walker,Bryson Tiller,{'Summer Walker': ['Bryson Tiller']}
Summer Walker,NO1-NOAH,"{'Summer Walker': ['NO1', 'NOAH']}"
Summer Walker,Omarion,{'Summer Walker': ['Omarion']}
Summer Walker,A Boogie Wit da Hoodie,{'Summer Walker': ['A Boogie Wit da Hoodie']}
Summer Walker,J. Cole,{'Summer Walker': ['J. Cole']}
Summer Walker,Lil Durk,{'Summer Walker': ['Lil Durk']}
Summer Walker,Ari Lennox,{'Summer Walker': ['Ari Lennox']}
Sun-El Musician,Msaki,{'Sun-El Musician': ['Msaki']}
Sun-El Musician,Mlindo The Vocalist,{'Sun-El Musician': ['Mlindo The Vocalist']}
Sun-El Musician,Julia Church,{'Sun-El Musician': ['Julia Church']}
Sun-El Musician,Simmy,{'Sun-El Musician': ['Simmy']}
Sun-El Musician,Ami Faku,{'Sun-El Musician': ['Ami Faku']}
Sun-El Musician,Sino Msolo - Simmy,"{'Sun-El Musician': [' Simmy', 'Sino Msolo ']}"
Sund,ColKaze,{'Sund': ['ColKaze']}
Superstar Pride,,{'Superstar Pride': ['']}
Surf Curse,,{'Surf Curse': ['']}
Surf Mesa,Emilee,{'Surf Mesa': ['Emilee']}
Surfaces,,{'Surfaces': ['']}
Sushi.b,,{'Sushi.b': ['']}
Swae Lee,,{'Swae Lee': ['']}
Swae Lee,Drake,{'Swae Lee': ['Drake']}
Swedish House Mafia,The Weeknd,{'Swedish House Mafia': ['The Weeknd']}
Sykes,Skillz - Rudeboyz,"{'Sykes': [' Rudeboyz', 'Skillz ']}"
Sykes,Rudeboyz - Skillz Musiq,"{'Sykes': ['Rudeboyz ', ' Skillz Musiq']}"
Synth Peter,Wortel Kombat - Katinka - What The Faf - Loufi,"{'Synth Peter': [' Loufi', 'Wortel Kombat ', ' Katinka ', ' What The Faf ']}"
TAEYANG,Jimin,{'TAEYANG': ['Jimin']}
TALK,,{'TALK': ['']}
TBO,Soa Mattrix - Marsey - Leenathi - Happy Jazzman,"{'TBO': [' Happy Jazzman', ' Marsey ', ' Leenathi ', 'Soa Mattrix ']}"
TDK Macassette,Mdoovar - 9umba,"{'TDK Macassette': [' 9umba', 'Mdoovar ']}"
TEEKS,,{'TEEKS': ['']}
THANDAZANI,,{'THANDAZANI': ['']}
THE ANXIETY,WILLOW - Tyler Cole,"{'THE ANXIETY': ['WILLOW ', ' Tyler Cole']}"
THE SCOTTS,Kid Cudi - Travis Scott,"{'THE SCOTTS': ['Kid Cudi ', ' Travis Scott']}"
TLC,,{'TLC': ['']}
TNK,Vaal Nation - Ricky Lenyora - DJ Maphorisa,"{'TNK': [' Ricky Lenyora ', ' DJ Maphorisa', 'Vaal Nation ']}"
TNK MusiQ,Scotts Maphuma - Seun1401 - LeeMcKrazy - 2woshort - The Exclusive SA - Bontle Smith - Kabelo Sings - Stompiiey,"{'TNK MusiQ': ['Scotts Maphuma ', ' Stompiiey', ' Seun1401 ', ' Bontle Smith ', ' LeeMcKrazy ', ' The Exclusive SA ', ' 2woshort ', ' Kabelo Sings ']}"
TNK MusiQ,Scotts Maphuma - Seun1401 - Kabelo Sings - DJ Maphorisa,"{'TNK MusiQ': ['Scotts Maphuma ', ' Kabelo Sings ', ' DJ Maphorisa', ' Seun1401 ']}"
TNK MusiQ,Vaal Nation - Ricky Lenyora - DJ Maphorisa,"{'TNK MusiQ': [' Ricky Lenyora ', ' DJ Maphorisa', 'Vaal Nation ']}"
TNS,Mpumi,{'TNS': ['Mpumi']}
TOKYOS REVENGE,,{'TOKYOS REVENGE': ['']}
TOOL,,{'TOOL': ['']}
TOSS,Nandipha808 - Tyler ICU - Ceekay RSA,"{'TOSS': ['Nandipha808 ', ' Ceekay RSA', ' Tyler ICU ']}"
TOSS,Felo Le Tee,{'TOSS': ['Felo Le Tee']}
TOSS,Young Stunna - Tyler ICU,"{'TOSS': ['Young Stunna ', ' Tyler ICU']}"
TOTO,,{'TOTO': ['']}
Tai Verdes,,{'Tai Verdes': ['']}
Takeoff,,{'Takeoff': ['']}
Tamia,,{'Tamia': ['']}
Tate McRae,,{'Tate McRae': ['']}
Tate McRae,Khalid,{'Tate McRae': ['Khalid']}
Taylor Swift,,{'Taylor Swift': ['']}
Taylor Swift,Florence + The Machine,{'Taylor Swift': ['Florence + The Machine']}
Taylor Swift,Post Malone,{'Taylor Swift': ['Post Malone']}
Taylor Swift,Shawn Mendes,{'Taylor Swift': ['Shawn Mendes']}
Taylor Swift,Panic! At The Disco - Brendon Urie,"{'Taylor Swift': ['Panic! At The Disco ', ' Brendon Urie']}"
Taylor Swift,Ed Sheeran,{'Taylor Swift': ['Ed Sheeran']}
Taylor Swift,Lana Del Rey,{'Taylor Swift': ['Lana Del Rey']}
Taylor Swift,The Chicks,{'Taylor Swift': ['The Chicks']}
Taylor Swift,The National,{'Taylor Swift': ['The National']}
Taylor Swift,Bon Iver,{'Taylor Swift': ['Bon Iver']}
Taylor Swift,HAIM,{'Taylor Swift': ['HAIM']}
Tebza De DJ,DJ Nomza The King,{'Tebza De DJ': ['DJ Nomza The King']}
Tebza De DJ,Tanaka,{'Tebza De DJ': ['Tanaka']}
Teddy Swims,Giveon,{'Teddy Swims': ['Giveon']}
Teddy Swims,GIVON,{'Teddy Swims': ['GIVON']}
Teddy Swims,,{'Teddy Swims': ['']}
Tee Jay,Makwa - Basetsana - Lucille Slade - Moscow - Le Sax,"{'Tee Jay': [' Basetsana ', ' Lucille Slade ', 'Makwa ', ' Le Sax', ' Moscow ']}"
Tee Jay,Kid X - T-Man SA - Rascoe Kaos - ThackzinDJ,"{'Tee Jay': ['Man SA ', ' T', 'Kid X ', ' Rascoe Kaos ', ' ThackzinDJ']}"
Tee Jay,ThackzinDJ - Boohle - Sir Trill - Rascoe Kaos - Mr JazziQ,"{'Tee Jay': [' Boohle ', ' Mr JazziQ', ' Rascoe Kaos ', ' Sir Trill ', 'ThackzinDJ ']}"
Tekno,Yemi Alade - Mr Eazi - Lord Afrixana,"{'Tekno': ['Yemi Alade ', ' Mr Eazi ', ' Lord Afrixana']}"
Tellaman,Shekhinah - Nasty C,"{'Tellaman': ['Shekhinah ', ' Nasty C']}"
Temple Boys Cpt,Sleeks,{'Temple Boys Cpt': ['Sleeks']}
Temple Boys Cpt,Young King The Vocalist,{'Temple Boys Cpt': ['Young King The Vocalist']}
Tems,Brent Faiyaz,{'Tems': ['Brent Faiyaz']}
Tems,J. Cole,{'Tems': ['J. Cole']}
Tems,,{'Tems': ['']}
Tevin Campbell,,{'Tevin Campbell': ['']}
Teyana Taylor,,{'Teyana Taylor': ['']}
Teyana Taylor,Iman.,{'Teyana Taylor': ['Iman.']}
ThackzinDJ,Nkosazana_Daughter - Mpura - Dlala Thukzin - Moscow - Tee Jay - Sir Trill - Rascoe Kaos,"{'ThackzinDJ': [' Mpura ', ' Rascoe Kaos', ' Tee Jay ', ' Sir Trill ', ' Dlala Thukzin ', 'Nkosazana_Daughter ', ' Moscow ']}"
Thak'so Ujey Choir,,"{""Thak'so Ujey Choir"": ['']}"
Thandeka Radebe,,{'Thandeka Radebe': ['']}
The 1975,,{'The 1975': ['']}
The Carters,,{'The Carters': ['']}
The Chainsmokers,,{'The Chainsmokers': ['']}
The Chainsmokers,Bebe Rexha,{'The Chainsmokers': ['Bebe Rexha']}
The Chainsmokers,Halsey,{'The Chainsmokers': ['Halsey']}
The Chainsmokers,Ty Dolla $ign - blow,"{'The Chainsmokers': [' blow', 'Ty Dolla $ign ']}"
The Chainsmokers,Daya,{'The Chainsmokers': ['Daya']}
The Chainsmokers,Kygo,{'The Chainsmokers': ['Kygo']}
The Chainsmokers,Winona Oak,{'The Chainsmokers': ['Winona Oak']}
The Chainsmokers,Emily Warren,{'The Chainsmokers': ['Emily Warren']}
The Chainsmokers,Drew Love,{'The Chainsmokers': ['Drew Love']}
The Chainsmokers,Coldplay,{'The Chainsmokers': ['Coldplay']}
The Chainsmokers,Lennon Stella - ILLENIUM,"{'The Chainsmokers': [' ILLENIUM', 'Lennon Stella ']}"
The Chainsmokers,Kelsea Ballerini,{'The Chainsmokers': ['Kelsea Ballerini']}
The Chainsmokers,5 Seconds of Summer,{'The Chainsmokers': ['5 Seconds of Summer']}
The Game,Kanye West,{'The Game': ['Kanye West']}
The Goo Goo Dolls,,{'The Goo Goo Dolls': ['']}
The Jackson 5,,{'The Jackson 5': ['']}
The Kid LAROI,,{'The Kid LAROI': ['']}
The Kid LAROI,Juice WRLD,{'The Kid LAROI': ['Juice WRLD']}
The Kid LAROI,Stunna Gambino - Polo G,"{'The Kid LAROI': [' Polo G', 'Stunna Gambino ']}"
The Kid LAROI,Justin Bieber,{'The Kid LAROI': ['Justin Bieber']}
The Kid LAROI,Central Cee - Jung Kook,"{'The Kid LAROI': [' Jung Kook', 'Central Cee ']}"
The Kid LAROI,Miley Cyrus,{'The Kid LAROI': ['Miley Cyrus']}
The Killers,,{'The Killers': ['']}
The Lowkeys,Shizo - Swartspeare,"{'The Lowkeys': [' Swartspeare', 'Shizo ']}"
The Lowkeys,LeeMcKrazy - Tshego Dee - Sims Noreng - 13 Nor Mabena - Ocean Biller,"{'The Lowkeys': [' Tshego Dee ', ' Ocean Biller', ' Sims Noreng ', ' 13 Nor Mabena ', 'LeeMcKrazy ']}"
The Lumineers,,{'The Lumineers': ['']}
The Neighbourhood,,{'The Neighbourhood': ['']}
The Pogues,Kirsty MacColl,{'The Pogues': ['Kirsty MacColl']}
The Police,,{'The Police': ['']}
The Ronettes,,{'The Ronettes': ['']}
The Soil,Thee Legacy,{'The Soil': ['Thee Legacy']}
The Walters,,{'The Walters': ['']}
The Weeknd,,{'The Weeknd': ['']}
The Weeknd,Ariana Grande,{'The Weeknd': ['Ariana Grande']}
The Weeknd,Future,{'The Weeknd': ['Future']}
The Weeknd,Tyler - The Creator,"{'The Weeknd': [' The Creator', 'Tyler ']}"
The Weeknd,Gesaffelstein,{'The Weeknd': ['Gesaffelstein']}
The Weeknd,Lil Wayne,{'The Weeknd': ['Lil Wayne']}
The Weeknd,Doja Cat,{'The Weeknd': ['Doja Cat']}
The Weeknd,Lily-Rose Depp - JENNIE,"{'The Weeknd': ['Lily', 'Rose Depp ', ' JENNIE']}"
The Weeknd,Madonna - Playboi Carti,"{'The Weeknd': ['Madonna ', ' Playboi Carti']}"
The Weeknd,Kendrick Lamar,{'The Weeknd': ['Kendrick Lamar']}
The Weeknd,Florence + The Machine - Travis Scott,"{'The Weeknd': ['Florence + The Machine ', ' Travis Scott']}"
The Weeknd,Anitta,{'The Weeknd': ['Anitta']}
The Weeknd,Daft Punk,{'The Weeknd': ['Daft Punk']}
The Weeknd,Playboi Carti,{'The Weeknd': ['Playboi Carti']}
The Weeknd,Justice,{'The Weeknd': ['Justice']}
The White Stripes,,{'The White Stripes': ['']}
Theuns Jordaan,,{'Theuns Jordaan': ['']}
Thuto The Human,,{'Thuto The Human': ['']}
ThxSoMch,,{'ThxSoMch': ['']}
TiMO ODV,J'Something,"{'TiMO ODV': [""J'Something""]}"
TiMO ODV,,{'TiMO ODV': ['']}
Tinashe,,{'Tinashe': ['']}
Tion Wayne,ZT (3x3) - Russ Millions - E1 (3x3) - Darkoo - Fivio Foreign - Buni - Bugzy Malone - ArrDee,"{'Tion Wayne': ['ZT (3x3) ', ' Buni ', ' Russ Millions ', ' Bugzy Malone ', ' E1 (3x3) ', ' Fivio Foreign ', ' Darkoo ', ' ArrDee']}"
Tisto,Tate McRae,{'Tisto': ['Tate McRae']}
Tisto,KAROL G,{'Tisto': ['KAROL G']}
Tisto,Dzeko - Post Malone - Preme,"{'Tisto': ['Dzeko ', ' Post Malone ', ' Preme']}"
Tisto,Rita Ora - Jonas Blue,"{'Tisto': ['Rita Ora ', ' Jonas Blue']}"
Tisto,,{'Tisto': ['']}
Tisto,Ava Max,{'Tisto': ['Ava Max']}
TitoM,Yuppe - EeQue - S.N.E,"{'TitoM': ['Yuppe ', ' S.N.E', ' EeQue ']}"
TitoM,Burna Boy - Yuppe - S.N.E,"{'TitoM': ['Burna Boy ', ' Yuppe ', ' S.N.E']}"
TitoM,Yuppe - EeQue - S.N.E,"{'TitoM': ['Yuppe ', ' S.N.E', ' EeQue ']}"
TitoM,Yuppe - Lington,"{'TitoM': [' Lington', 'Yuppe ']}"
Tiwa Savage,Mr Eazi,{'Tiwa Savage': ['Mr Eazi']}
Toby Franco,Chley - Musa Keys - Leandra.Vert,"{'Toby Franco': [' Musa Keys ', 'Chley ', ' Leandra.Vert']}"
Tom Odell,,{'Tom Odell': ['']}
Tom Walker,,{'Tom Walker': ['']}
Tommy Richman,,{'Tommy Richman': ['']}
Tones And I,,{'Tones And I': ['']}
Tony Bennett,,{'Tony Bennett': ['']}
Tony Dayimane,Lwah Ndlunkulu,{'Tony Dayimane': ['Lwah Ndlunkulu']}
Tony Dayimane,Nomfundo Moh,{'Tony Dayimane': ['Nomfundo Moh']}
Tony Dayimane,,{'Tony Dayimane': ['']}
Tony Dayimane,Kwesta - Yanga Chief - Usimamane,"{'Tony Dayimane': [' Yanga Chief ', ' Usimamane', 'Kwesta ']}"
Tony Dayimane,Usimamane,{'Tony Dayimane': ['Usimamane']}
Toosii,,{'Toosii': ['']}
Topic,A7S,{'Topic': ['A7S']}
Toploader,,{'Toploader': ['']}
Tory Lanez,Snoop Dogg,{'Tory Lanez': ['Snoop Dogg']}
Tory Lanez,,{'Tory Lanez': ['']}
Tory Lanez,Quavo - Tyga,"{'Tory Lanez': ['Quavo ', ' Tyga']}"
Tory Lanez,T-Pain,{'Tory Lanez': ['Pain']}
Tory Lanez,Gunna,{'Tory Lanez': ['Gunna']}
Tory Lanez,Chris Brown,{'Tory Lanez': ['Chris Brown']}
Train,,{'Train': ['']}
Travis Scott,,{'Travis Scott': ['']}
Travis Scott,The Weeknd - Swae Lee,"{'Travis Scott': ['The Weeknd ', ' Swae Lee']}"
Travis Scott,Beyonc,{'Travis Scott': ['Beyonc']}
Travis Scott,Playboi Carti,{'Travis Scott': ['Playboi Carti']}
Travis Scott,Young Thug - M.I.A.,"{'Travis Scott': ['Young Thug ', ' M.I.A.']}"
Travis Scott,HVME,{'Travis Scott': ['HVME']}
Travis Scott,ROSALA - Lil Baby,"{'Travis Scott': [' Lil Baby', 'ROSALA ']}"
Travis Scott,Bad Bunny - The Weeknd,"{'Travis Scott': ['Bad Bunny ', ' The Weeknd']}"
Travis Scott,Kid Cudi,{'Travis Scott': ['Kid Cudi']}
Travis Scott,Westside Gunn,{'Travis Scott': ['Westside Gunn']}
Travis Scott,Drake,{'Travis Scott': ['Drake']}
Travis Scott,Teezo Touchdown,{'Travis Scott': ['Teezo Touchdown']}
Travis Scott,Yung Lean - Dave Chappelle,"{'Travis Scott': ['Yung Lean ', ' Dave Chappelle']}"
Travis Scott,Skrillex,{'Travis Scott': ['Skrillex']}
Travis Scott,Young Thug,{'Travis Scott': ['Young Thug']}
Travis Scott,SZA - Future,"{'Travis Scott': [' Future', 'SZA ']}"
Travis Scott,21 Savage - James Blake,"{'Travis Scott': ['21 Savage ', ' James Blake']}"
Travis Scott,Rob49 - 21 Savage,"{'Travis Scott': ['Rob49 ', ' 21 Savage']}"
Travis Scott,Kanye West - Lil Uzi Vert,"{'Travis Scott': ['Kanye West ', ' Lil Uzi Vert']}"
Trevor Daniel,,{'Trevor Daniel': ['']}
Trevor Daniel,Selena Gomez,{'Trevor Daniel': ['Selena Gomez']}
Tribby wadi bhozza,Shandesh - Ntate Stunna - Buddy Sax,"{'Tribby wadi bhozza': [' Buddy Sax', 'Shandesh ', ' Ntate Stunna ']}"
Trinidad Cardona,,{'Trinidad Cardona': ['']}
Trippie Redd,YNW Melly - Juice WRLD,"{'Trippie Redd': [' Juice WRLD', 'YNW Melly ']}"
Trippie Redd,PARTYNEXTDOOR,{'Trippie Redd': ['PARTYNEXTDOOR']}
Trippie Redd,Lil Uzi Vert,{'Trippie Redd': ['Lil Uzi Vert']}
Trippie Redd,Juice WRLD,{'Trippie Redd': ['Juice WRLD']}
Trippie Redd,Playboi Carti,{'Trippie Redd': ['Playboi Carti']}
Trippie Redd,Polo G - Lil Durk,"{'Trippie Redd': ['Polo G ', ' Lil Durk']}"
Trippie Redd,,{'Trippie Redd': ['']}
Troye Sivan,,{'Troye Sivan': ['']}
Troye Sivan,Ariana Grande,{'Troye Sivan': ['Ariana Grande']}
Tshego,King Monada,{'Tshego': ['King Monada']}
Tskay,Omaan - Bepa - Jazzy Avenue - Double D - Ocean Biller,"{'Tskay': [' Ocean Biller', ' Jazzy Avenue ', 'Omaan ', ' Bepa ', ' Double D ']}"
TuksinSA,,{'TuksinSA': ['']}
Tumisho,DJ Manzo Sa,{'Tumisho': ['DJ Manzo Sa']}
Twenty One Pilots,,{'Twenty One Pilots': ['']}
TxC,Tony Duardo,{'TxC': ['Tony Duardo']}
TxC,Djy Biza - Davido - Tony Duardo - LeeMcKrazy,"{'TxC': [' LeeMcKrazy', ' Davido ', 'Djy Biza ', ' Tony Duardo ']}"
Ty Dolla $ign,Mustard - Jhen Aiko,"{'Ty Dolla $ign': ['Mustard ', ' Jhen Aiko']}"
Ty Dolla $ign,21 Savage,{'Ty Dolla $ign': ['21 Savage']}
Ty Dolla $ign,Skrillex - Kanye West - FKA twigs,"{'Ty Dolla $ign': [' Kanye West ', 'Skrillex ', ' FKA twigs']}"
Ty Dolla $ign,Gucci Mane - Quavo,"{'Ty Dolla $ign': ['Gucci Mane ', ' Quavo']}"
Ty Dolla $ign,J. Cole,{'Ty Dolla $ign': ['J. Cole']}
Ty Dolla $ign,Post Malone,{'Ty Dolla $ign': ['Post Malone']}
Tycoon,Kabza De Small - Sly - Goldmax - Dladla Mshunqisi,"{'Tycoon': [' Sly ', ' Goldmax ', 'Kabza De Small ', ' Dladla Mshunqisi']}"
Tyga,,{'Tyga': ['']}
Tyga,Nicki Minaj,{'Tyga': ['Nicki Minaj']}
Tyga,Doja Cat,{'Tyga': ['Doja Cat']}
Tyga,G-Eazy - Rich The Kid,"{'Tyga': ['G', ' Rich The Kid', 'Eazy ']}"
Tyga,J Balvin - Chris Brown,"{'Tyga': ['J Balvin ', ' Chris Brown']}"
Tyga,YG - Santana,"{'Tyga': [' Santana', 'YG ']}"
Tyga,Pop Smoke - Jhen Aiko,"{'Tyga': ['Pop Smoke ', ' Jhen Aiko']}"
Tyga,Offset,{'Tyga': ['Offset']}
Tyla,,{'Tyla': ['']}
Tyla,Kooldrink,{'Tyla': ['Kooldrink']}
Tyla,Kelvin Momo,{'Tyla': ['Kelvin Momo']}
Tyla,Skillibeng - Gunna,"{'Tyla': [' Gunna', 'Skillibeng ']}"
Tyla,Tems,{'Tyla': ['Tems']}
Tyla,Becky G,{'Tyla': ['Becky G']}
Tyla,Ez Maestro - Optimist Music ZA - Tony Duardo,"{'Tyla': ['Ez Maestro ', ' Optimist Music ZA ', ' Tony Duardo']}"
Tyla,Travis Scott,{'Tyla': ['Travis Scott']}
Tyla Yaweh,Post Malone,{'Tyla Yaweh': ['Post Malone']}
Tyler,The Creator,{'Tyler': ['The Creator']}
Tyler,Teezo Touchdown - The Creator,"{'Tyler': ['Teezo Touchdown ', ' The Creator']}"
Tyler,Lil Wayne - The Creator,"{'Tyler': [' The Creator', 'Lil Wayne ']}"
Tyler,Lil Uzi Vert - The Creator - Pharrell Williams,"{'Tyler': [' Pharrell Williams', 'Lil Uzi Vert ', ' The Creator ']}"
Tyler,The Creator - 42 Dugg,"{'Tyler': ['The Creator ', ' 42 Dugg']}"
Tyler,Lola Young - The Creator,"{'Tyler': [' The Creator', 'Lola Young ']}"
