rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,Start_Date,Week,Year,Start_Date_Dt,Artist,ArtistCount,lenOnCharts,Position_Difference
26,spotify:track:0pYacDCZuRhcrwGUA5nTBe,"IU, SUGA",eight(Prod.&Feat. SUGA of BTS),EDAM Entertainment,17,23,17,3558,2021-03-19,11,2021,2021-03-19,IU,1,8,2
23,spotify:track:0pYacDCZuRhcrwGUA5nTBe,"IU, SUGA",eight(Prod.&Feat. SUGA of BTS),EDAM Entertainment,17,26,18,3690,2021-03-20,11,2021,2021-03-20,IU,1,8,3
21,spotify:track:0pYacDCZuRhcrwGUA5nTBe,"IU, SUGA",eight(Prod.&Feat. SUGA of BTS),EDAM Entertainment,17,23,19,3800,2021-03-21,11,2021,2021-03-21,IU,1,8,-3
26,spotify:track:0pYacDCZuRhcrwGUA5nTBe,"IU, SUGA",eight(Prod.&Feat. SUGA of BTS),EDAM Entertainment,17,21,20,3697,2021-03-22,12,2021,2021-03-22,IU,1,8,-2
26,spotify:track:0pYacDCZuRhcrwGUA5nTBe,"IU, SUGA",eight(Prod.&Feat. SUGA of BTS),EDAM Entertainment,17,26,21,3593,2021-03-23,12,2021,2021-03-23,IU,1,8,5
24,spotify:track:0pYacDCZuRhcrwGUA5nTBe,"IU, SUGA",eight(Prod.&Feat. SUGA of BTS),EDAM Entertainment,17,26,22,3799,2021-03-24,12,2021,2021-03-24,IU,1,8,0
28,spotify:track:0pYacDCZuRhcrwGUA5nTBe,"IU, SUGA",eight(Prod.&Feat. SUGA of BTS),EDAM Entertainment,17,24,23,4195,2021-03-25,12,2021,2021-03-25,IU,1,8,-2
25,spotify:track:0pYacDCZuRhcrwGUA5nTBe,"IU, SUGA",eight(Prod.&Feat. SUGA of BTS),EDAM Entertainment,17,28,24,4446,2021-03-26,12,2021,2021-03-26,IU,1,8,4
25,spotify:track:0pYacDCZuRhcrwGUA5nTBe,"IU, SUGA",eight(Prod.&Feat. SUGA of BTS),EDAM Entertainment,17,25,25,4077,2021-03-27,12,2021,2021-03-27,IU,1,8,-3
29,spotify:track:0pYacDCZuRhcrwGUA5nTBe,"IU, SUGA",eight(Prod.&Feat. SUGA of BTS),EDAM Entertainment,17,25,26,4004,2021-03-28,12,2021,2021-03-28,IU,1,8,0
31,spotify:track:0pYacDCZuRhcrwGUA5nTBe,"IU, SUGA",eight(Prod.&Feat. SUGA of BTS),EDAM Entertainment,17,29,27,4029,2021-03-29,13,2021,2021-03-29,IU,1,8,4
37,spotify:track:0pYacDCZuRhcrwGUA5nTBe,"IU, SUGA",eight(Prod.&Feat. SUGA of BTS),EDAM Entertainment,17,31,28,4011,2021-03-30,13,2021,2021-03-30,IU,1,8,2
35,spotify:track:0pYacDCZuRhcrwGUA5nTBe,"IU, SUGA",eight(Prod.&Feat. SUGA of BTS),EDAM Entertainment,17,37,29,4182,2021-03-31,13,2021,2021-03-31,IU,1,8,6
186,spotify:track:71vPAjlG1x606483GTJNhY,IZ*ONE,FIESTA,"Genie Music Corporation, Stone Music Entertainment",186,-1,1,2246,2021-02-04,5,2021,2021-02-04,IZ*ONE,1,6,0
186,spotify:track:71vPAjlG1x606483GTJNhY,IZ*ONE,FIESTA,"Genie Music Corporation, Stone Music Entertainment",186,186,2,2089,2021-02-05,5,2021,2021-02-05,IZ*ONE,1,6,187
162,spotify:track:71vPAjlG1x606483GTJNhY,IZ*ONE,FIESTA,"Genie Music Corporation, Stone Music Entertainment",162,186,3,2064,2021-02-06,5,2021,2021-02-06,IZ*ONE,1,6,0
158,spotify:track:71vPAjlG1x606483GTJNhY,IZ*ONE,FIESTA,"Genie Music Corporation, Stone Music Entertainment",158,162,4,2001,2021-02-07,5,2021,2021-02-07,IZ*ONE,1,6,-24
159,spotify:track:71vPAjlG1x606483GTJNhY,IZ*ONE,FIESTA,"Genie Music Corporation, Stone Music Entertainment",158,158,5,2063,2021-02-08,6,2021,2021-02-08,IZ*ONE,1,6,-4
149,spotify:track:71vPAjlG1x606483GTJNhY,IZ*ONE,FIESTA,"Genie Music Corporation, Stone Music Entertainment",149,159,6,1546,2021-02-09,6,2021,2021-02-09,IZ*ONE,1,6,1
160,spotify:track:71vPAjlG1x606483GTJNhY,IZ*ONE,FIESTA,"Genie Music Corporation, Stone Music Entertainment",149,149,7,1299,2021-02-10,6,2021,2021-02-10,IZ*ONE,1,6,-10
177,spotify:track:71vPAjlG1x606483GTJNhY,IZ*ONE,FIESTA,"Genie Music Corporation, Stone Music Entertainment",149,160,8,1068,2021-02-11,6,2021,2021-02-11,IZ*ONE,1,6,11
167,spotify:track:71vPAjlG1x606483GTJNhY,IZ*ONE,FIESTA,"Genie Music Corporation, Stone Music Entertainment",149,-1,9,1010,2021-02-13,6,2021,2021-02-13,IZ*ONE,1,6,-161
198,spotify:track:71vPAjlG1x606483GTJNhY,IZ*ONE,FIESTA,"Genie Music Corporation, Stone Music Entertainment",149,-1,10,1019,2021-03-21,11,2021,2021-03-21,IZ*ONE,1,6,0
37,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",37,-1,1,2376,2021-02-01,5,2021,2021-02-01,IZ*ONE,1,8,0
26,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",26,37,2,6828,2021-02-02,5,2021,2021-02-02,IZ*ONE,1,8,38
19,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",19,26,3,6346,2021-02-03,5,2021,2021-02-03,IZ*ONE,1,8,-11
17,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",17,19,4,6002,2021-02-04,5,2021,2021-02-04,IZ*ONE,1,8,-7
20,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",17,17,5,5628,2021-02-05,5,2021,2021-02-05,IZ*ONE,1,8,-2
18,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",17,20,6,5326,2021-02-06,5,2021,2021-02-06,IZ*ONE,1,8,3
15,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",15,18,7,5219,2021-02-07,5,2021,2021-02-07,IZ*ONE,1,8,-2
16,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",15,15,8,5239,2021-02-08,6,2021,2021-02-08,IZ*ONE,1,8,-3
18,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",15,16,9,3782,2021-02-09,6,2021,2021-02-09,IZ*ONE,1,8,1
17,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",15,18,10,3205,2021-02-10,6,2021,2021-02-10,IZ*ONE,1,8,2
21,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",15,17,11,2556,2021-02-11,6,2021,2021-02-11,IZ*ONE,1,8,-1
23,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",15,21,12,2250,2021-02-12,6,2021,2021-02-12,IZ*ONE,1,8,4
22,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",15,23,13,2315,2021-02-13,6,2021,2021-02-13,IZ*ONE,1,8,2
24,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",15,22,14,2126,2021-02-14,6,2021,2021-02-14,IZ*ONE,1,8,-1
29,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",15,24,15,2291,2021-02-15,7,2021,2021-02-15,IZ*ONE,1,8,2
30,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,IZ*ONE,Panorama,"OFF THE RECORD Entertainment, SWING Entertainment",15,29,16,2169,2021-02-16,7,2021,2021-02-16,IZ*ONE,1,8,5
